券種,組み合わせ,配当,人気
単勝,10,690,4
複勝,10,210,4
複勝,6,210,3
複勝,12,280,6
枠連,4-6,780,4
馬連,6-10,2050,11
ワイド,6-10,710,10
ワイド,10-12,800,11
ワイド,6-12,1270,17
馬単,10-6,4830,24
3連複,6-10-12,6100,19
3連単,10-6-12,35440,122
