コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*5,6)(3,14)(8,9,11,16)(12,10)(1,4)13-(2,7)-15"
4コーナー,"(*5,6)14,3(8,11,16)10,12(1,9,4,13)2,7,15"
