馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カイショー,牝2,池添,栗東・長谷川,,1.5,1,,,,452(0),,,,,,,スワーヴリチャード,ロードカナロア,,
2,2,サマーカムカム,牝2,,美浦・和田雄,,164.7,10,,,,402(0),,,,,,,ダノンスマッシュ,ディープインパクト,,
3,3,プレザントトーン,牝2,浜中,栗東・武幸,,26.5,7,,,,446(0),,,,,,,ルヴァンスレーヴ,ワイルドラッシュ,,
4,4,ムーンリットアイル,牝2,藤岡佑,栗東・武英,,4.5,2,,,,450(0),,,,,,,ミッキーアイル,Nayef,,
5,5,サフィニア,牝2,原田和,美浦・佐藤吉,,198.2,11,,,,426(0),,,,,,,ミラアイトーン,Wild Event,,
6,5,アイオロステソーロ,牡2,中井,美浦・高橋文,,200.3,12,,,,444(0),,,,,,,ヴァンゴッホ,スクリーンヒーロー,,
7,6,エターナルギア,牡2,上里,美浦・加藤士,,8.9,3,,,,454(0),,,,,,,タワーオブロンドン,オルフェーヴル,,
8,6,ジャストビート,牝2,戸崎圭,栗東・安達,,36.1,8,,,,420(0),,,,,,,デクラレーションオブウォー,ディープインパクト,,
9,7,マルモリラピダス,牡2,小沢,栗東・緒方,,21.8,6,,,,422(0),,,,,,,サトノクラウン,マンハッタンカフェ,,
10,7,コンフィアンサ,牝2,佐々木,美浦・菊川,,13.5,4,,,,434(0),,,,,,,ミスターメロディ,マイネルラヴ,,
11,8,フィティテラ,牝2,古川吉,栗東・昆,,90.1,9,,,,434(0),,,,,,,ダノンプレミアム,ルーラーシップ,,
12,8,ファニーバニー,牝2,鮫島駿,栗東・杉山佳,,16.7,5,,,,424(0),,,,,,,シスキン,ハービンジャー,,
