券種,組み合わせ,配当,人気
単勝,8,1500,6
複勝,8,320,6
複勝,9,140,1
複勝,3,160,3
枠連,7-8,1440,6
馬連,8-9,2680,10
ワイド,8-9,870,10
ワイド,3-8,1280,17
ワイド,3-9,370,4
馬単,8-9,5860,23
3連複,3-8-9,4700,18
3連単,8-9-3,34150,119
