着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,アケルナルスター,牡4,58.0,丹内,1:47.1,,7,17.0,35.0,美浦清水英,476(+2)
2,6,9,サンストックトン,牡4,58.0,横山武,1:47.1,クビ,2,4.5,34.3,美浦鹿戸,474(+8)
3,6,10,ミスフィガロ,牝5,56.0,浜中,1:47.2,クビ,11,29.4,34.6,栗東友道,434(+8)
4,2,2,フィールシンパシー,牝4,56.0,岩田康,1:47.2,ハナ,1,3.8,35.0,美浦小島,454(+10)
5,3,3,マジカルステージ,牝5,56.0,横山和,1:47.2,クビ,10,24.3,34.8,栗東須貝,450(0)
6,5,8,ジャスティンエース,牡4,58.0,鮫島駿,1:47.5,1.3/4,4,6.4,35.6,栗東杉山晴,474(-2)
7,4,6,ウインエクレール,牝4,56.0,松岡,1:47.6,クビ,5,10.4,35.4,美浦畠山,476(+2)
8,1,1,ターキッシュパレス,牡6,58.0,古川吉,1:47.7,3/4,12,96.4,34.9,栗東昆,486(0)
9,8,13,ダークエクリプス,牡4,58.0,吉田隼,1:47.7,クビ,3,5.6,35.7,栗東今野,484(+4)
10,3,4,ゴーゴーユタカ,牡4,58.0,武豊,1:48.3,3.1/2,6,11.3,35.8,美浦武井,480(+2)
11,4,5,アンダープロット,セ5,58.0,ルメー,1:48.3,アタマ,8,17.1,36.0,美浦加藤征,490(-4)
12,8,14,シルヴェリオ,牡6,58.0,北村友,1:49.7,8,9,23.4,37.6,栗東池添,516(+2)
13,7,11,コーストライン,牝5,56.0,横山琉,1:49.9,1.1/2,14,259.7,36.5,美浦上原博,468(-8)
14,5,7,イイネイイネイイネ,牡4,58.0,柴山,1:50.6,4,13,153.8,37.7,栗東小崎,456(+4)
