着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,ヤマニンウルス,牡4,57.0,武豊,1:51.8,,1,1.3,36.0,栗東斉藤崇,582(+6)
2,2,2,バハルダール,牡5,58.0,川田,1:52.0,1.1/4,3,11.0,35.6,栗東池江,512(+4)
3,6,8,クレメダンジュ,牝4,55.0,和田竜,1:52.5,3,7,71.6,36.5,栗東鈴木孝,468(-4)
4,8,13,メテオリート,牝4,55.0,西村淳,1:52.6,クビ,4,18.4,36.4,栗東吉岡,496(0)
5,4,5,ミラクルティアラ,牝4,55.0,松山,1:52.6,クビ,2,4.4,35.7,栗東加用,440(-2)
6,8,12,セイクリッドゲイズ,セ6,58.0,角田河,1:52.7,1/2,8,85.3,35.9,栗東佐々木,494(0)
7,3,3,キュールエフウジン,牡5,58.0,田口,1:52.7,アタマ,5,20.3,36.0,栗東中尾,496(0)
8,6,9,ルーカスミノル,牡4,57.0,酒井,1:52.9,1.1/4,6,41.6,36.9,栗東本田,538(+4)
9,5,7,レガーメペスカ,牡7,58.0,北村友,1:53.0,クビ,12,298.7,37.3,栗東松永昌,506(+16)
10,4,4,インベルシオン,牡5,58.0,菅原明,1:53.1,1/2,10,108.1,37.1,栗東清水久,548(-2)
11,7,11,プリモスペランツァ,牡5,58.0,田辺,1:53.1,クビ,9,87.0,36.6,栗東中竹,506(0)
12,1,1,メンアットワーク,牡5,58.0,団野,1:53.3,1.1/4,11,132.2,37.0,美浦斎藤誠,476(+10)
13,7,10,クインズバジル,牝6,56.0,古川吉,1:53.8,3,13,358.5,37.2,栗東梅田,484(0)
