馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クインズスピカ,牝3,菊沢,美浦・村田,差し,94.2,10,12,3歳未勝利,43.5,450(-16),中山,43,中5週,Y,,3,ルーラーシップ,シンボリクリスエス,,B
2,1,サイコウダネ,牡3,川端,栗東・清水久,先行,202.8,14,9,2歳未勝利,44.2,452(+14),阪神,148,中20週,Y,,3,タリスマニック,キングズベスト,,
3,2,リフレクトザムーン,牝3,小林美,美浦・尾形,先行,63.2,9,5,3歳未勝利,37.6,458(+6),小倉,15,中1週,Y,,3,ルーラーシップ,Captain Rio,,
4,2,メイショウマドロス,牡3,角田河,栗東・石橋,差し,25.7,6,5,3歳新馬,35.6,482(-2),京都,21,中2週,Y,,1,カリフォルニアクローム,マンハッタンカフェ,,
5,3,アーベントイアー,牡3,勝浦,美浦・水野,差し,271.4,15,14,3歳未勝利,41.7,484(-4),小倉,7,連闘,Y,,3,ロゴタイプ,デュランダル,,
6,3,マイネルコモドーア,牡3,斎藤,栗東・長谷川,差し,113.2,11,10,3歳新馬,35.6,440(-6),京都,14,中1週,Y,,1,ゴールドシップ,バゴ,,
7,4,ホウオウトランプ,牡3,浜中,栗東・池江,,2.8,1,,,,516(0),,,,,,,サトノダイヤモンド,Tiz Wonderful,,
8,4,ホワイトシップ,セ3,,美浦・武井,先行,119.4,12,5,3歳未勝利,36.7,420(0),小倉,7,連闘,Y,,3,ゴールドシップ,ケイムホーム,,B
9,5,ゴーダンシング,牝3,河原田,栗東・武英,差し,370.2,17,9,3歳新馬,38.6,458(-6),小倉,14,中1週,Y,,1,サンダースノー,ハービンジャー,,
10,5,ラブカ,牡3,小沢,栗東・今野,差し,288.8,16,7,3歳新馬,37.2,444(-10),小倉,14,中1週,Y,,1,リアルスティール,ヴィクトワールピサ,,
11,6,マイネルブラボー,牡3,丹内,美浦・小笠,差し,55.2,8,10,3歳未勝利,35.9,432(0),小倉,15,中1週,Y,,3,サトノダイヤモンド,アグネスタキオン,,
12,6,ウインボレロ,牡3,永島,美浦・手塚,先行,18.4,5,4,2歳新馬,35.6,436(+8),中山,153,中21週,Y,,1,モーリス,ステイゴールド,,
13,7,マイノワール,牡3,鮫島駿,栗東・笹田,先行,3.3,2,2,3歳未勝利,35.1,468(0),小倉,21,中2週,Y,,3,マインドユアビスケッツ,ハービンジャー,,
14,7,エイシンボナパルト,牡3,吉田隼,栗東・吉村,,3.4,3,2,2歳新馬,35.0,482(-6),阪神,78,中10週,Y,,1,ロジャーバローズ,フレンチデピュティ,,
15,7,サンデーダイヤ,牡3,富田,美浦・斎藤誠,先行,173.1,13,8,3歳未勝利,36.8,474(-10),小倉,7,連闘,Y,,3,サトノダイヤモンド,Teofilo,,
16,8,ヒャクシキ,牡3,佐々木,美浦・中野,差し,53.4,7,12,2歳未勝利,37.4,406(-8),中山,70,中9週,Y,,3,ゴールドシップ,アグネスデジタル,,
17,8,ライフセービング,牡3,秋山稔,栗東・宮,先行,8.5,4,8,2歳未勝利,35.3,448(-4),阪神,52,中6週,Y,,3,ビーチパトロール,ダンスインザダーク,,B
