券種,組み合わせ,配当,人気
単勝,13,420,2
複勝,13,150,4
複勝,8,150,2
複勝,12,130,1
枠連,6-8,450,2
馬連,8-13,1280,6
ワイド,8-13,480,7
ワイド,12-13,320,3
ワイド,8-12,270,1
馬単,13-8,2290,11
3連複,8-12-13,1220,3
3連単,13-8-12,6720,14
