馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クラリティー,牝2,西塚,栗東・長谷川,,9.2,5,,,,476(0),,,,,,,サトノダイヤモンド,Giant's Causeway,,
2,1,マテンロウギフト,牡2,小沢,栗東・茶木,,6.3,3,,,,470(0),,,,,,,サートゥルナーリア,ディープインパクト,,
3,2,グラスティアラ,牝2,内田博,美浦・菊川,,132.1,15,,,,452(0),,,,,,,アルアイン,キングカメハメハ,,
4,2,マカナ,牝2,丹内,美浦・伊藤大,,6.0,2,,,,458(0),,,,,,,ゴールドシップ,タニノギムレット,,
5,3,マジックスクロール,牡2,嶋田,美浦・石毛,,74.4,12,,,,454(0),,,,,,,ミッキーグローリー,パイロ,,
6,3,シャンソンドール,牝2,菊沢,美浦・奥村武,,11.3,8,,,,458(0),,,,,,,レイデオロ,ダイワメジャー,,
7,4,ジャスパー,牡2,原田和,美浦・上原博,,37.8,10,,,,458(0),,,,,,,マクマホン,Wild Event,,
8,4,フェスティーヴォ,牡2,柴田裕,栗東・中竹,,78.5,13,,,,464(0),,,,,,,エイシンフラッシュ,メジロマックイーン,,
9,5,アンファング,牡2,吉田隼,栗東・森田,,14.2,9,,,,508(0),,,,,,,ロジャーバローズ,Sea The Stars,,
10,5,ナンヨービッグ,牡2,横山琉,美浦・斎藤誠,,40.3,11,,,,556(0),,,,,,,マインドユアビスケッツ,Medaglia d'Oro,,
11,6,イトウ,牡2,荻野極,美浦・高柳瑞,,9.8,6,,,,492(0),,,,,,,デクラレーションオブウォー,ゼンノロブロイ,,
12,6,エリーナストーム,牝2,丸山,美浦・鹿戸,,4.0,1,,,,516(0),福島,118,中16週,Y,,1,サトノアラジン,Elusive City,,
13,7,バイオマックス,牡2,長浜,美浦・黒岩,,86.8,14,,,,478(0),,,,,,,リオンディーズ,Teofilo,,
14,7,ピリカサンライズ,牝2,高杉,栗東・牧浦,,10.0,7,,,,434(0),,,,,,,サトノクラウン,Monsun,,
15,8,レジーナシルバルム,牝2,Ｈドイ,美浦・武井,,8.9,4,,,,454(0),,,,,,,レイデオロ,スペシャルウィーク,,
16,8,シャインフリーリー,牡2,,美浦・矢嶋,,136.7,16,,,,472(0),,,,,,,ウインブライト,アグネスタキオン,,
