券種,組み合わせ,配当,人気
単勝,1,440,3
複勝,1,150,3
複勝,2,140,2
複勝,3,110,1
枠連,1-2,960,3
馬連,1-2,940,3
ワイド,1-2,360,3
ワイド,1-3,300,2
ワイド,2-3,270,1
馬単,1-2,1860,6
3連複,1-2-3,830,1
3連単,1-2-3,4160,5
