着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,コラソンビート,牝2,55.0,横山武,1:20.6,,1,3.2,33.2,美浦加藤士,442(+8)
2,2,2,ロジリオン,牡2,56.0,北村宏,1:20.7,クビ,7,15.9,33.0,美浦古賀,474(-2)
3,3,3,オーキッドロマンス,牡2,56.0,内田博,1:20.7,ハナ,9,34.1,34.2,美浦手塚,482(0)
4,7,9,バンドシェル,牡2,56.0,菅原明,1:21.2,3.1/2,8,15.9,34.1,栗東西村,460(+2)
5,6,8,ミルテンベルク,牡2,56.0,モレイ,1:21.3,アタマ,2,3.5,34.1,栗東武英,476(+2)
6,8,12,ジャスパーノワール,牡2,56.0,田辺,1:21.5,1.1/2,6,13.6,35.8,栗東森秀,508(0)
7,1,1,アグラード,牡2,56.0,津村,1:21.5,クビ,4,10.5,33.6,美浦高柳瑞,460(+2)
8,7,10,タイガードラゴン,牡2,56.0,永野,1:21.6,1/2,10,42.7,34.7,美浦黒岩,432(-4)
9,5,5,アンバーニードル,牡2,56.0,吉田豊,1:21.6,アタマ,11,186.1,33.6,美浦加藤征,476(0)
10,8,11,アスクワンタイム,牡2,56.0,横山和,1:22.1,2.1/2,3,6.0,34.4,栗東梅田,452(+14)
11,5,6,ゼルトザーム,牡2,56.0,浜中,1:22.7,3.1/2,5,12.8,35.3,栗東加用,462(+8)
12,4,4,タヤスロンドン,牡2,56.0,江田照,1:27.0,大,12,257.9,38.3,美浦岩戸,496(+4)
