コーナー,通過順
1コーナー,"2-6,1,9-12-7-11-8-(4,13,10)(3,5)"
2コーナー,"2-6,1,9-12=7=11,8(4,13)10(3,5)"
3コーナー,"2,6(1,9)-12,7-(11,13)(8,10)5(4,3)"
4コーナー,"2,6(1,9,12)7,13,11,8(4,10)(3,5)"
