馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フェルアフリーゼ,牝3,西塚,美浦・深山,先行,13.9,6,4,3歳未勝利,38.2,434(0),新潟,77,中10週,Y,,3,ドレフォン,クロフネ,,
2,2,ラヴィングリー,牝3,菊沢,美浦・池上,差し,82.1,10,15,3歳未勝利,41.0,458(-4),東京,64,中8週,Y,,2,クリソベリル,ディープインパクト,,B
3,2,スカット,牝3,佐藤,美浦・堀内,差し,28.0,7,5,3歳未勝利,37.5,440(+6),福島,28,中3週,Y,,3,ゴールドドリーム,ハーツクライ,,
4,3,ツキノマバタキ,牝3,木幡巧,美浦・牧,差し,147.7,12,17,3歳未勝利,34.3,450(+2),東京,77,中10週,Y,,3,エイシンフラッシュ,American Pharoah,,
5,3,ヘヴンズドライブ,牝3,石田,美浦・和田勇,先行,35.4,9,8,3歳未勝利,38.6,412(+2),新潟,63,中8週,Y,,3,ダノンスマッシュ,ジャングルポケット,,
6,4,キャルキュラス,牝3,戸崎圭,美浦・古賀大,差し,10.0,5,9,3歳未勝利,38.2,456(+4),東京,64,中8週,Y,,2,ミッキーアイル,ヘニーヒューズ,,
7,4,スピニンググローブ,牡3,コレッ,美浦・黒岩,,6.2,3,2,3歳未勝利,37.6,486(-4),福島,21,中2週,Y,,3,サートゥルナーリア,ゼンノロブロイ,,
8,5,ミスタートントン,牡3,石神道,美浦・勢司,先行,3.2,2,2,3歳未勝利,37.4,464(-2),福島,14,中1週,Y,,3,Mo Town,City Zip,,
9,5,カセノソレイユ,牡3,木幡育,美浦・鈴木伸,差し,188.4,13,2,垂井宿特別,40.3,482(-6),笠松,45,中5週,,,2,アジアエクスプレス,ダイワメジャー,,B
10,6,キタノシオン,牝3,木幡初,美浦・本間,差し,139.9,11,8,3歳未勝利,37.7,432(-12),東京,50,中6週,Y,,3,アジアエクスプレス,ハーツクライ,,
11,6,ミエスタ,牝3,岩田望,美浦・加藤征,先行,2.7,1,4,3歳未勝利,38.0,480(+8),東京,63,中8週,Y,,3,スワーヴリチャード,Oasis Dream,,
12,7,キタノソブリン,牡3,上里,美浦・本間,追込,245.7,14,16,3歳未勝利,38.3,456(0),東京,43,中5週,Y,,2,ディープブリランテ,ロジユニヴァース,,
13,7,ローズオブジャパン,牝3,松岡,美浦・田中剛,先行,32.2,8,9,3歳未勝利,38.6,434(-2),新潟,78,中10週,Y,,3,パイロ,ディープインパクト,,
14,8,カシノユメミヅキ,牡3,柴田大,美浦・和田雄,差し,425.9,15,5,JRA交流,41.3,516(+11),佐賀,31,中3週,,,1,メイショウボーラー,シンボリクリスエス,,
15,8,ハンナパール,牝3,吉田豊,美浦・小野,差し,8.3,4,6,3歳未勝利,36.9,440(+4),東京,63,中8週,Y,,3,ミッキーグローリー,トーホウエンペラー,,B
