着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ショウヘイ,牡3,57.0,川田,2:14.7,,5,10.7,33.8,栗東友道,456(-2)
2,5,5,エムズ,牡3,57.0,松山,2:15.1,2.1/2,3,6.0,33.8,栗東池江,442(-8)
3,7,7,デルアヴァー,牡3,57.0,荻野極,2:15.2,1/2,6,14.4,34.0,栗東松永幹,480(+4)
4,8,9,トッピボーン,牡3,57.0,武豊,2:15.2,クビ,1,2.4,33.8,栗東笹田,468(0)
5,4,4,ネブラディスク,牡3,57.0,シュタ,2:15.3,1/2,4,10.6,34.1,栗東福永,434(0)
6,6,6,ナグルファル,牡3,57.0,浜中,2:15.5,1.1/4,7,17.3,34.6,栗東杉山晴,506(+2)
7,2,2,コーチェラバレー,牡3,57.0,北村友,2:15.6,1/2,8,21.7,33.9,栗東安田,432(-2)
8,3,3,ロットブラータ,牡3,57.0,和田竜,2:15.8,1,9,63.4,34.3,栗東平田,526(+4)
9,1,1,キングスコール,牡3,57.0,坂井,2:15.8,クビ,2,3.4,34.2,栗東矢作,498(+4)
10,8,10,オーシンエス,牡3,57.0,高杉,2:16.0,1,10,182.9,35.1,栗東宮,466(+4)
