券種,組み合わせ,配当,人気
単勝,3,1780,6
複勝,3,280,5
複勝,9,110,1
複勝,6,270,4
枠連,3-8,1200,4
馬連,3-9,1370,6
ワイド,3-9,530,5
ワイド,3-6,1210,16
ワイド,6-9,430,4
馬単,3-9,4300,14
3連複,3-6-9,2370,9
3連単,3-9-6,24090,72
