券種,組み合わせ,配当,人気
単勝,4,440,3
複勝,4,210,3
複勝,2,180,2
複勝,9,740,8
枠連,2-4,860,3
馬連,2-4,960,3
ワイド,2-4,440,3
ワイド,4-9,1840,20
ワイド,2-9,1890,19
馬単,4-2,1760,5
3連複,2-4-9,11220,35
3連単,4-2-9,52120,141
