コーナー,通過順
1コーナー,"1,2(5,6,13)(4,8,11)(7,12)-9,3,10"
2コーナー,"(*1,2)5(7,4,13)6(8,11)12-(3,9)-10"
3コーナー,"(*1,2)5,7(4,13)8,6(3,12,11)9,10"
4コーナー,"(*1,2)(7,5)(8,4,13)(3,6)(12,11)9,10"
