馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アンヘリータス,牝2,ジェル,栗東・吉村,差し,266.9,16,12,,34.7,422(-6),京都,43,中5週,Y,,3,ニューイヤーズデイ,Bated Breath,
2,1,レディーゴール,牝2,松若,栗東・池添,差し,313.3,18,6,,35.2,450(-6),京都,14,中1週,Y,,3,レイデオロ,Equal Stripes,
3,2,ミツカネベネラ,牝2,津村,美浦・鈴木伸,先行,24.1,8,2,,34.0,444(0),東京,50,中6週,Y,,2,モーリス,ダイワメジャー,
4,2,アランカール,牝2,北村友,栗東・斉藤崇,差し,2.6,1,1,,33.3,438(0),阪神,85,中11週,Y,,2,エピファネイア,ディープインパクト,
5,3,ギャラボーグ,牝2,川田,栗東・杉山晴,先行,7.2,4,1,2歳未勝利,33.0,500(0),阪神,92,中12週,Y,,2,ロードカナロア,Sligo Bay,
6,3,アルバンヌ,牝2,坂井,美浦・田中博,差し,7.1,3,1,,33.7,464(-16),中山,77,中10週,Y,,3,アドマイヤマーズ,Australia,
7,4,マーゴットラヴミー,牝2,武豊,栗東・小林,先行,8.2,5,1,,34.6,428(-6),京都,14,中1週,Y,,2,リアルスティール,War Front,
8,4,ヒズマスターピース,牝2,藤岡佑,美浦・国枝,,19.6,7,1,,33.8,488(-8),東京,21,中2週,Y,,3,スクリーンヒーロー,Danehill Dancer,
9,5,スターアニス,牝2,松山,栗東・高野,差し,5.0,2,2,,34.3,478(0),中京,105,中14週,Y,,3,ドレフォン,ダイワメジャー,
10,5,イヌボウノウタゴエ,牝2,酒井,美浦・西田,差し,114.5,12,1,2歳未勝利,34.5,474(-4),東京,28,中3週,Y,,2,シスキン,Frankel,
11,6,スウィートハピネス,牝2,高杉,栗東・北出,先行,50.0,9,2,,34.8,440(-2),京都,14,中1週,Y,,2,リアルインパクト,ワークフォース,
12,6,メイプルハッピー,牝2,岩田康,栗東・北出,逃げ,175.6,15,7,,34.4,476(-12),京都,43,中5週,Y,,3,サトノクラウン,スクリーンヒーロー,
13,7,フロムレイブン,牝2,吉村,栗東・坂口,,155.8,14,1,2歳未勝利,35.3,470(-2),京都,50,中6週,Y,,2,タワーオブロンドン,ロードカナロア,
14,7,スタニングレディ,牝2,和田竜,美浦・高木,差し,55.9,10,1,2歳新馬,34.2,456(0),東京,62,中8週,Y,,1,ベンバトル,ディープインパクト,
15,7,ラスティングスノー,牝2,菱田,美浦・池上,,133.4,13,1,,34.8,470(+6),京都,71,中9週,Y,,3,モズアスコット,マンハッタンカフェ,
16,8,ローズカリス,牝2,田口,栗東・大橋,先行,305.7,17,5,,42.2,430(-3),園田,17,中1週,,,2,カリフォルニアクローム,ヘニーヒューズ,
17,8,タイセイボーグ,牝2,西村淳,栗東・松下,差し,11.5,6,3,,33.7,486(+16),東京,50,中6週,Y,,3,インディチャンプ,Azamour,
18,8,ショウナンカリス,牝2,池添,美浦・加藤士,差し,72.4,11,2,,33.5,418(0),京都,43,中5週,Y,,3,リアルスティール,American Pharoah,
