馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ニシノパプルブリリ,牝5,,美浦・矢野,先行,16.4,6,7,,13.5,486(0),小倉,28,中3週,Y,,3,ディープブリランテ,アドマイヤオーラ,,
2,2,ジロー,牡8,小牧加,栗東・岡田,差し,6.6,2,12,,13.3,480(+2),新潟,126,中17週,Y,,3,キズナ,Fusaichi Pegasus,,
3,3,ブリエヴェール,牡7,金子,美浦・小笠,差し,71.2,11,5,,13.5,454(-2),小倉,35,中4週,Y,,3,エイシンフラッシュ,ゴールドアリュール,,
4,4,ワールドスケール,牡8,黒岩,栗東・村山,差し,56.4,10,8,,13.4,492(-6),中京,49,中6週,Y,,3,ワールドエース,アグネスデジタル,,
5,5,キタノブレイド,牡6,水沼,美浦・萱野,差し,84.5,12,11,,14.0,478(0),小倉,28,中3週,Y,,3,カレンブラックヒル,Woodman,,
6,5,ファルヴォーレ,牡7,難波,栗東・高橋忠,差し,22.8,7,6,,13.3,464(-6),中京,49,中6週,Y,,3,ドゥラメンテ,アドマイヤムーン,,
7,6,エンデュミオン,牡8,鷲頭,栗東・清水久,差し,11.1,4,12,,13.7,470(0),小倉,14,中1週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,,
8,6,テイエムナイスラン,牡6,土田,美浦・石栗,逃げ,24.7,8,12,,13.8,532(-10),中山,54,中7週,Y,,3,ジャスタウェイ,シンボリクリスエス,,
9,7,ディナースタ,牡6,高田,栗東・辻野,先行,1.6,1,1,障害4歳以上未勝利,13.6,482(+2),中山,41,中5週,Y,,3,ドゥラメンテ,Unbridled's Song,,
10,7,スヴァルナ,セ1,井上,栗東・池江,先行,9.1,3,4,,13.4,510(+2),小倉,28,中3週,Y,,3,ステイゴールド,シンボリクリスエス,,
11,8,サンマルグレイト,牡5,大江圭,美浦・佐藤吉,先行,31.1,9,8,,13.7,456(-6),中山,54,中7週,Y,,3,グレーターロンドン,ハービンジャー,,
12,8,シャンドゥレール,セ5,上野,美浦・国枝,,14.9,5,10,,13.8,494(-4),中山,54,中7週,Y,,3,エピファネイア,Quality Road,,
