券種,組み合わせ,配当,人気
単勝,3,560,2
複勝,3,210,3
複勝,2,250,5
複勝,13,180,1
枠連,1-2,1720,8
馬連,2-3,2380,8
ワイド,2-3,1050,12
ワイド,3-13,880,6
ワイド,2-13,650,3
馬単,3-2,4570,15
3連複,2-3-13,4720,7
3連単,3-2-13,24970,38
