着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ブッシュガーデン,牝4,56.0,松山,1:07.3,,5,7.9,33.7,美浦武井,462(-4)
2,1,1,ミルトクレイモー,牡3,55.0,岩田望,1:07.4,1/2,4,6.1,33.3,栗東中村,502(+4)
3,4,7,タイセイブリリオ,牡4,58.0,幸,1:07.5,クビ,6,14.9,34.0,栗東大橋,478(-2)
4,4,6,グランテスト,牝3,53.0,坂井,1:07.6,1,2,4.1,32.7,栗東今野,454(+2)
5,3,5,ウルトラソニック,牡5,58.0,川須,1:07.7,1/2,10,56.1,33.8,栗東中尾,476(-4)
6,2,2,スピードオブライト,牝3,53.0,鮫島駿,1:07.8,1/2,1,3.7,34.0,美浦相沢,402(+4)
7,5,8,タウゼントシェーン,牝5,56.0,藤岡康,1:07.8,クビ,13,89.6,33.6,栗東小林,426(-6)
8,3,4,サウンドブライアン,牡5,58.0,西村淳,1:07.8,ハナ,15,146.9,33.5,栗東村山,480(+4)
9,6,10,ダンツイノーバ,牝6,56.0,秋山真,1:07.9,1/2,11,56.7,33.4,栗東谷,464(0)
10,2,3,ドナウエレン,牝5,56.0,北村友,1:07.9,クビ,7,31.3,33.2,栗東高野,492(+4)
11,8,14,シルフィードレーヴ,牝3,53.0,酒井,1:08.3,2.1/2,9,50.1,34.2,栗東西園正,444(+2)
12,7,13,ナバロン,牡4,58.0,荻野極,1:08.5,1,8,43.5,34.1,栗東杉山佳,494(+4)
13,7,12,アルーリングビュー,牝3,53.0,武豊,1:08.5,ハナ,3,4.2,34.5,栗東吉村,470(-4)
14,6,11,シゲルセンム,牝5,56.0,菱田,1:08.8,1.3/4,12,69.3,35.1,栗東谷,468(+2)
14,8,15,ビルカール,牡3,55.0,菅原明,1:08.8,1.3/4,14,103.1,34.2,美浦水野,462(-12)
