馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ケイサンノーブル,牝4,柴田裕,美浦・石栗,差し,291.8,10,13,4歳以上1勝クラス,38.8,444(-4),東京,22,中2週,Y,,2,タリスマニック,ブラックタイド,,
2,2,ジーティーアグリム,牝4,池添,美浦・奥平,差し,21.6,6,10,4歳以上1勝クラス,37.2,532(-12),東京,29,中3週,Y,,3,ダイワメジャー,Teofilo,,
3,3,メイショウタムシバ,牝4,武豊,栗東・飯田,,1.7,1,2,4歳以上1勝クラス,39.4,412(-8),阪神,15,中1週,Y,,3,ダノンレジェンド,スペシャルウィーク,,
4,4,グランコネクシオン,牝4,,美浦・畠山,差し,20.9,5,8,4歳以上1勝クラス,38.1,434(-2),中山,70,中9週,Y,,3,ハーツクライ,Manduro,,
5,5,キャロルビアンカ,牝5,城戸,栗東・荒川,差し,135.8,8,14,3歳以上1勝クラス,39.7,480(0),京都,119,中16週,Y,,3,サトノダイヤモンド,タイキシャトル,,
6,6,ロスティチェーレ,牝5,北村友,栗東・松下,先行,5.7,3,4,4歳以上1勝クラス,38.8,478(-2),京都,22,中2週,Y,,3,キタサンブラック,ハーツクライ,,
7,7,アステロイドメア,牝5,丹内,美浦・武市,差し,25.0,7,9,4歳以上1勝クラス,38.8,502(0),中山,70,中9週,Y,,3,キズナ,クロフネ,,
8,7,ジーティースピカ,牝4,,美浦・加藤和,先行,196.0,9,14,4歳以上1勝クラス,38.4,480(-4),東京,22,中2週,Y,,1,シャンハイボビー,ダイワメジャー,,
9,8,ベルイストワール,牝4,西村淳,美浦・宮田,差し,9.7,4,5,4歳以上1勝クラス,40.7,532(-10),中山,64,中8週,Y,,3,ミッキーグローリー,Giant's Causeway,,
10,8,タマモナポリ,牝4,岩田康,栗東・河嶋,先行,3.9,2,2,4歳以上1勝クラス,38.4,464(+6),京都,22,中2週,Y,,3,カレンブラックヒル,ワイルドラッシュ,,
