馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワタシダケドナニカ,牡4,内田博,美浦・本間,先行,244.1,13,8,3歳以上1勝クラス,37.0,510(+28),札幌,155,中21週,Y,,3,マインドユアビスケッツ,ダイワメジャー,,
2,1,キングダラス,牡4,戸崎圭,美浦・田村,先行,20.9,7,6,3歳以上1勝クラス,35.7,484(+2),東京,97,中13週,Y,,3,コパノリッキー,マンハッタンカフェ,,B
4,2,アポロハクジャ,牝6,的場,美浦・的場,差し,731.5,15,7,C2二,41.2,398(-11),園田,66,中8週,,,0,アポロソニック,ゼンノロブロイ,,
5,3,アンスリウム,牝4,横山武,美浦・加藤征,差し,3.8,2,3,3歳以上1勝クラス,37.0,484(0),中山,17,中1週,Y,,3,リアルスティール,キングカメハメハ,,
6,3,ハローマイラブリー,牝4,柴田善,美浦・伊坂,,16.0,6,7,3歳以上1勝クラス,37.2,520(-2),中山,127,中17週,Y,,3,モーリス,ダイワメジャー,,
7,4,フォースターデイズ,牝4,キング,美浦・木村,逃げ,28.5,9,16,3歳以上1勝クラス,36.7,488(+12),中山,119,中16週,Y,,2,Kingman,Freud,,
8,4,サトノガレオン,牡4,キング,美浦・堀,逃げ,3.7,1,5,3歳以上1勝クラス,37.9,524(0),中山,17,中1週,Y,,1,ロードカナロア,Star Dabbler,,
9,5,サンマルセレッソ,牝6,木幡巧,美浦・土田,差し,360.2,14,15,3歳以上1勝クラス,38.3,448(-12),中山,127,中17週,Y,,3,ヘニーハウンド,キングカメハメハ,,
10,5,グランフォーブル,牡4,小林勝,美浦・土田,先行,191.8,12,14,3歳1勝クラス,40.2,474(+12),東京,267,中37週,Y,Y,3,タリスマニック,ネオユニヴァース,,B
11,6,オーロラアーク,牝5,石橋脩,美浦・石栗,差し,34.3,10,5,3歳以上1勝クラス,35.6,460(+10),中山,29,中3週,Y,,3,クリエイターII,ネオユニヴァース,,
12,6,シュヴァルツリーベ,牝4,津村,美浦・林,先行,5.2,4,7,3歳以上1勝クラス,36.7,448(+12),東京,91,中12週,Y,,3,ドレフォン,スパイキュール,,
13,7,ピカリエ,牝5,伊藤,美浦・金成,差し,12.7,5,5,3歳以上1勝クラス,36.9,506(+6),中山,22,中2週,Y,,3,エイシンヒカリ,メイショウオウドウ,,
14,7,ゲキザル,牡5,,美浦・青木,差し,4.7,3,4,3歳以上1勝クラス,36.1,484(+4),中山,17,中1週,Y,,3,ザファクター,アフリート,,
15,8,ランプロファイア,牝5,杉原,美浦・古賀,差し,25.2,8,5,4歳以上1勝クラス,36.5,474(0),東京,260,中36週,Y,Y,3,モーリス,キングカメハメハ,,
16,8,ローズブルーム,牝5,丸田,美浦・伊藤大,差し,60.6,11,7,3歳以上1勝クラス,33.8,454(0),新潟,78,中10週,Y,,3,グランデッツァ,フレンチデピュティ,,
