着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ジュリアバローズ,牝5,56.0,Mデム,2:02.3,,2,4.6,35.7,栗東上村,436(-6)
2,4,4,ベリーヴィーナス,牝4,56.0,菱田,2:02.6,2,5,6.2,36.4,栗東鈴木孝,484(+6)
3,5,5,カンティプール,牝4,56.0,松若,2:02.8,1.1/4,4,5.2,36.0,栗東渡辺,494(+2)
4,6,6,モカフラワー,牝4,56.0,藤岡康,2:02.9,クビ,1,3.1,36.9,美浦相沢,454(0)
5,7,7,アトミカ,牝8,56.0,富田,2:02.9,クビ,8,36.1,36.1,栗東笹田,444(0)
6,8,10,ゴールドエクリプス,牝4,56.0,藤岡佑,2:03.3,2,3,4.9,36.9,栗東大久保,494(+8)
7,8,9,ウインミニヨン,牝5,56.0,国分優,2:03.3,ハナ,9,70.4,36.3,栗東長谷川,428(+8)
8,2,2,ビルボードクィーン,牝5,56.0,田口,2:03.6,2,10,182.1,36.7,栗東小崎,448(-2)
9,1,1,グランスラムアスク,牝4,56.0,古川奈,2:03.7,1/2,7,19.5,37.1,栗東矢作,456(-2)
10,3,3,プレミアムスマイル,牝4,56.0,荻野極,2:04.1,2.1/2,6,14.7,37.7,栗東池添,494(0)
