券種,組み合わせ,配当,人気
単勝,6,1110,5
複勝,6,280,6
複勝,5,170,2
複勝,10,230,3
枠連,5-6,1990,10
馬連,5-6,2110,10
ワイド,5-6,640,10
ワイド,6-10,1060,17
ワイド,5-10,600,8
馬単,6-5,4860,19
3連複,5-6-10,4440,19
3連単,6-5-10,31780,111
