券種,組み合わせ,配当,人気
単勝,13,190,1
複勝,13,120,1
複勝,2,240,5
複勝,9,230,3
枠連,2-8,1030,6
馬連,2-13,1250,5
ワイド,2-13,420,2
ワイド,9-13,500,4
ワイド,2-9,1880,24
馬単,13-2,1750,5
3連複,2-9-13,4770,14
3連単,13-2-9,17260,42
