券種,組み合わせ,配当,人気
単勝,1,6180,12
複勝,1,880,11
複勝,7,150,1
複勝,13,150,2
枠連,1-5,7250,20
馬連,1-7,9650,31
ワイド,1-7,2410,29
ワイド,1-13,2600,33
ワイド,7-13,280,1
馬単,1-7,28900,73
3連複,1-7-13,6950,25
3連単,1-7-13,130280,367
