コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"3,16(6,12)(9,15)1(5,10)(8,7)(2,14)11,4-13"
4コーナー,"3,16(6,12)(9,15)(1,5)10(8,7)-14,4(2,11)13"
