券種,組み合わせ,配当,人気
単勝,4,160,1
複勝,4,110,1
複勝,6,180,3
馬連,4-6,450,2
ワイド,4-6,130,2
ワイド,2-4,130,1
ワイド,2-6,310,4
馬単,4-6,580,2
3連複,2-4-6,350,1
3連単,4-6-2,1430,3
