馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ソバナ,牝5,横山和,美浦・斎藤誠,差し,19.8,6,1,3歳以上1勝クラス,35.5,470(+24),中山,406,中57週,Y,Y,3,ドゥラメンテ,スピニングワールド,
2,2,ベッラノーヴァ,牝6,ピーヒ,美浦・金成,追込,54.1,7,7,3歳以上2勝クラス,34.1,422(0),東京,69,中9週,Y,,3,エピファネイア,ネオユニヴァース,
3,3,ネバーゴーンアウト,セ7,柴田大,美浦・粕谷,追込,417.3,10,16,,35.7,486(-2),中山,27,中3週,Y,,3,ヴィクトワールピサ,ゼンノロブロイ,
4,4,グランドライン,牡5,菅原明,美浦・高木,差し,5.6,4,11,,35.4,552(0),中山,13,中1週,Y,,3,ドゥラメンテ,Dylan Thomas,
5,5,シンティレーション,牝5,ルメー,美浦・池上,差し,2.0,1,3,,36.5,482(-2),函館,189,中26週,Y,Y,3,ロードカナロア,アグネスタキオン,
6,6,ラエール,牝5,大野,美浦・土田,差し,17.6,5,1,,35.6,422(+4),中山,35,中4週,Y,,3,エイシンフラッシュ,ディープインパクト,
7,7,カトルショセット,牝6,団野,美浦・黒岩,差し,83.2,9,9,,35.8,484(+14),福島,62,中8週,Y,,3,ハーツクライ,Sinndar,
8,7,マイネルニコラス,牡5,戸崎圭,美浦・高橋裕,先行,4.1,2,9,,35.8,522(+2),中山,13,中1週,Y,,3,キングカメハメハ,ダンスインザダーク,
9,8,グランドカリナン B,牡4,津村,美浦・田島,,5.0,3,2,3歳以上2勝クラス,34.0,466(+4),東京,69,中9週,Y,,3,リアルインパクト,マンハッタンカフェ,
10,8,オブデュモンド,セ6,キング,美浦・蛯名正,先行,82.5,8,10,3歳以上2勝クラス,38.9,528(+4),東京,97,中13週,Y,,3,ドゥラメンテ,Storm Cat,
