着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,ロードデルレイ,牡3,56.0,坂井,1:47.0,,1,1.5,33.1,栗東中内田,480(0)
2,3,3,エマヌエーレ,牡3,56.0,和田竜,1:47.3,1.3/4,10,90.1,34.1,栗東平田,496(-10)
3,6,8,ドクタードリトル,牡3,56.0,松山,1:47.4,1/2,2,5.5,33.3,栗東今野,460(0)
4,6,7,スマートファントム,牡3,56.0,角田河,1:47.4,アタマ,11,105.3,32.7,栗東石橋,466(-2)
5,7,10,メモリーズオブユー,牡3,56.0,Mデム,1:47.4,ハナ,7,27.3,33.8,栗東高橋忠,518(-4)
6,2,2,ショウナンアレクサ,牡3,56.0,岩田康,1:47.6,1,3,6.5,33.4,栗東清水久,486(+2)
7,7,9,ミタマ,牝3,54.0,岩田望,1:47.7,3/4,9,40.1,33.7,栗東上村,464(0)
8,5,6,ティムール,牡3,56.0,鮫島駿,1:47.8,クビ,5,19.7,33.4,栗東中竹,446(+2)
9,4,4,ガルムキャット,牡3,56.0,ムルザ,1:47.8,ハナ,12,121.7,33.4,栗東安田隆,426(+10)
10,8,12,プッシュオン,牡3,56.0,武豊,1:47.8,クビ,4,14.0,33.3,栗東西村,446(-10)
11,5,5,タイセイクラージュ,牡3,56.0,福永,1:48.2,2.1/2,6,21.5,34.7,栗東矢作,468(+10)
12,1,1,エンファサイズ,牡3,56.0,松田,1:48.2,クビ,8,33.2,34.4,栗東四位,448(+4)
