馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ビアイ B,牝6,川須,栗東・畑端,,63.9,10,14,,34.4,530(+4),阪神,35,中4週,Y,,3,メイショウボーラー,アッミラーレ,
2,2,ペースセッティング,牡3,団野,栗東・安田隆,,3.5,2,9,,35.2,490(-2),阪神,35,中4週,Y,,3,Showcasing,Fast Company,
3,3,ケイサンフリーゼ,牝5,岡田,栗東・畑端,先行,85.7,11,15,,36.4,500(0),京都,15,中1週,Y,,3,リオンディーズ,バブルガムフェロー,
4,3,マイネルプロンプト,セ1,田口,栗東・坂口,差し,24.9,8,1,3歳以上2勝クラス,36.9,480(-2),阪神,21,中2週,Y,,3,マツリダゴッホ,マイネルラヴ,
5,4,クレスコジョケツ,牝4,藤懸,栗東・木原,先行,96.6,13,14,,38.4,482(-12),札幌,84,中11週,Y,,3,アメリカンペイトリオット,オレハマッテルゼ,
6,4,メイショウオーギシ,牡6,武豊,栗東・飯田祐,差し,12.4,6,10,,37.0,496(+4),新潟,64,中8週,Y,,3,アイルハヴアナザー,メイショウボーラー,
7,5,タイミングナウ,セ7,浜中,栗東・四位,差し,24.8,7,8,,37.4,482(-2),東京,182,中25週,Y,Y,3,Tapit,Include,
8,5,スズカマクフィ,牝5,角田河,美浦・伊藤圭,差し,46.2,9,13,,37.8,446(+2),京都,14,中1週,Y,,3,マクフィ,サンデーサイレンス,
9,6,イイネイイネイイネ B,牡4,国分優,栗東・小崎,先行,125.8,14,7,,39.6,450(0),京都,7,連闘,Y,,3,タイムパラドックス,アドマイヤオーラ,
10,6,フォーチュンテラー,牡4,鮫島駿,栗東・浜田,差し,6.1,4,12,,36.5,482(+8),阪神,190,中26週,Y,Y,3,シニスターミニスター,マンハッタンカフェ,
11,7,プライムライン B,セ6,川田,栗東・田中克,先行,5.2,3,5,,37.5,456(-22),京都,175,中24週,Y,,3,ハーツクライ,サクラバクシンオー,
12,7,スミ,牝4,小沢,栗東・高橋亮,差し,91.1,12,12,,38.1,482(-4),京都,14,中1週,Y,,3,リオンディーズ,Smart Strike,
13,8,ヴアーサ,牡5,松若,栗東・鮫島,差し,3.4,1,4,,36.6,460(+2),阪神,29,中3週,Y,,3,キズナ,ロックオブジブラルタル,
14,8,グットディール,セ4,三浦,栗東・須貝,先行,11.4,5,10,,38.7,492(0),小倉,49,中6週,Y,,3,ビッグアーサー,サンデーサイレンス,
