着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ビップデイジー,牝2,55.0,幸,1:48.8,,3,4.0,33.3,栗東松下,438(+12)
2,5,5,ワンモアスマイル,牡2,56.0,松山,1:49.0,1.1/4,2,2.3,33.7,栗東藤岡,448(+2)
3,2,2,バルティカ,牡2,56.0,岩田望,1:49.2,1,4,9.5,34.0,栗東高橋亮,434(0)
4,3,3,マテンロウサン,牡2,56.0,横山和,1:49.4,1.1/4,1,2.2,33.9,栗東昆,496(-2)
5,1,1,スーパーチャンド,牝2,55.0,川須,1:49.7,2,5,65.8,33.9,栗東西村,450(+4)
6,4,4,ノーザトゥルース,牝2,55.0,泉谷,1:53.7,大,6,91.7,37.8,栗東村山,454(+2)
