馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エンデュミオン,牡8,鷲頭,栗東・清水久,先行,13.4,7,3,,13.5,468(0),中山,21,中2週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,,
2,2,ラエール,牝6,上野,美浦・土田,先行,34.1,10,8,,13.6,428(+2),小倉,70,中9週,Y,,3,エイシンフラッシュ,ディープインパクト,,
3,3,ガンダルフ,牡7,,美浦・国枝,差し,8.9,5,1,障害4歳以上未勝利,13.7,492(+4),中山,41,中5週,Y,,3,キングカメハメハ,Distorted Humor,,
4,3,ティートラップ,牡8,草野,美浦・伊藤伸,逃げ,163.2,14,13,,14.0,480(-4),中山,21,中2週,Y,,3,シニスターミニスター,スズカマンボ,,
5,4,テイエムナイスラン,牡6,土田,美浦・石栗,差し,23.6,8,5,,13.6,534(+2),小倉,63,中8週,Y,,3,ジャスタウェイ,シンボリクリスエス,,
6,4,ミトロジー,セ9,金子,美浦・尾関,先行,6.4,3,2,,13.3,484(-6),小倉,91,中12週,Y,,3,ダイワメジャー,Editor's Note,,
7,5,ドゥラモンド,牡7,坂口,美浦・手塚久,先行,10.8,6,8,,13.4,500(-2),小倉,77,中10週,Y,,3,ドゥラメンテ,Include,,
8,5,リレーションシップ,牡8,高田,栗東・斉藤崇,差し,8.2,4,8,,13.5,516(-6),小倉,91,中12週,Y,,3,ルーラーシップ,ハーツクライ,,
9,6,ロンギングバース,セ7,五十嵐,美浦・竹内,先行,35.6,11,,,0.0,458(-6),小倉,91,中12週,Y,,3,ラブリーデイ,ネオユニヴァース,,
10,6,サンマルグレイト,牡5,大江圭,美浦・佐藤吉,先行,33.4,9,5,,13.7,448(+6),阪神,35,中4週,Y,,3,グレーターロンドン,ハービンジャー,,
11,7,ヤマタケアオイバラ,牡5,水沼,美浦・萱野,差し,159.9,13,12,,13.7,452(-6),中山,21,中2週,Y,,3,ジャスタウェイ,アルカセット,,
12,7,ヴァトレニ,セ7,森一,栗東・長谷川,先行,3.4,1,15,,35.2,444(-14),京都,70,中9週,Y,,3,グラスワンダー,サンデーサイレンス,,
13,8,コンテナワールド,牡4,井上,栗東・中竹,,3.9,2,2,,13.4,476(-2),中山,21,中2週,Y,,3,エピファネイア,アグネスタキオン,,
14,8,テイエムエメラルド,牝7,小野寺,栗東・小椋,差し,73.9,12,14,4歳以上1勝クラス,38.7,470(+4),小倉,63,中8週,Y,,3,ロードカナロア,ダンスインザダーク,,
