着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,6,エニシノウタ,牝5,56.0,岩田望,1:58.7,,5,9.0,33.8,栗東笹田,452(0)
2,5,9,ウインミニヨン,牝5,56.0,鮫島駿,1:58.9,1.1/2,4,7.8,34.3,栗東長谷川,428(+2)
3,8,14,ファジェス,牝5,56.0,斎藤,1:59.0,クビ,13,119.9,35.2,栗東安田隆,500(+18)
4,3,4,ウィズグレイス,牝4,56.0,西村淳,1:59.0,クビ,2,4.1,34.8,美浦国枝,448(-2)
5,6,11,ヒューマンコメディ,牝6,56.0,柴田善,1:59.0,ハナ,12,99.3,34.4,美浦水野,486(-2)
6,2,3,ベリーヴィーナス,牝4,56.0,松山,1:59.1,1/2,3,4.2,35.0,栗東鈴木孝,486(+2)
7,1,1,スウィートブルーム,牝5,56.0,丹内,1:59.2,クビ,14,133.0,34.3,美浦和田雄,430(-4)
8,6,10,ハッピーオーサム,牝5,56.0,西塚,1:59.2,アタマ,9,51.3,34.1,栗東藤原,502(+6)
9,4,7,ルミネイト,牝4,56.0,横山和,1:59.3,クビ,10,63.1,34.8,栗東千田,490(-2)
10,7,13,ハイエスティーム,牝4,56.0,藤岡康,1:59.4,1/2,8,41.3,35.0,美浦金成,424(-12)
11,3,5,ロマンシングブルー,牝4,56.0,坂井,1:59.4,クビ,1,3.1,35.2,栗東渡辺,478(+8)
11,5,8,マッハモンルード,牝5,56.0,団野,1:59.4,クビ,11,73.7,35.2,栗東斉藤崇,510(+6)
13,8,15,アレグロモデラート,牝4,56.0,池添,1:59.5,3/4,6,14.3,35.1,美浦武井,500(+10)
14,7,12,メイショウイッコン,牝5,56.0,長岡,1:59.8,2,15,291.2,34.9,栗東高橋亮,470(0)
15,2,2,アオイゴールド,牝5,56.0,吉田隼,2:00.5,4,7,21.9,36.5,美浦和田雄,470(0)
