馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スズノマーベリック B,セ5,藤懸,栗東・石坂,差し,56.4,8,7,,38.1,468(-12),阪神,120,中16週,Y,,3,エピファネイア,アグネスタキオン,
2,2,アトミックフレア,牝6,泉谷,栗東・渡辺,差し,11.4,4,7,4歳以上2勝クラス,35.0,448(-4),京都,36,中4週,Y,,3,ドゥラメンテ,Bahri,
3,3,マルベリーシチー,牡4,松若,栗東・橋口,先行,36.8,7,9,4歳以上2勝クラス,36.6,492(+10),阪神,91,中12週,Y,,3,サトノアラジン,キングカメハメハ,
4,4,テーオーアリエス B,牝5,小沢,栗東・岡田,先行,150.1,10,16,,34.7,496(-12),京都,7,連闘,Y,,3,ダイワメジャー,Canford Cliffs,
5,5,グランデサラス,牡4,松山,栗東・池添,差し,3.9,2,4,,33.4,494(+2),阪神,78,中10週,Y,,3,エピファネイア,クロフネ,
6,6,パスカリ,牝4,田口,栗東・杉山晴,先行,22.2,6,13,,38.4,474(+2),新潟,42,中5週,Y,,3,エピファネイア,ディープインパクト,
7,7,ロードマンハイム B,牡4,坂井,栗東・友道,先行,1.8,1,4,,34.2,498(-6),京都,29,中3週,Y,,3,ロードカナロア,Shirocco,
8,7,チュウワモーニング B,牝4,小崎,栗東・小崎,先行,109.5,9,7,,35.5,452(0),阪神,99,中13週,Y,,3,キズナ,Acatenango,
9,8,ルソルティール B,牝4,西村淳,栗東・清水久,,12.8,5,5,4歳以上2勝クラス,36.2,432(-6),京都,36,中4週,Y,,3,ブラックタイド,ジャングルポケット,
10,8,トーアライデン,牡4,,栗東・河嶋,先行,5.5,3,5,,34.7,494(-6),京都,43,中5週,Y,,3,マインドユアビスケッツ,アグネスデジタル,
