馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カリーシ,牝4,菅原明,美浦・武井,先行,24.4,8,12,3歳以上2勝クラス,34.2,458(+12),京都,77,中10週,Y,,3,モーリス,ダイワメジャー,
2,2,エールレヴリー,牝5,松岡,栗東・武英,差し,14.4,5,4,3歳以上2勝クラス,32.9,490(+6),東京,83,中11週,Y,,3,ダイワメジャー,Ready's Image,
3,3,ジャガード,牡7,吉田豊,美浦・和田雄,差し,164.0,12,9,4歳以上2勝クラス,33.9,424(-2),中山,34,中4週,Y,,3,トーセンラー,フレンチデピュティ,
4,4,コスモアディラート,牡7,石川,美浦・和田郎,先行,50.9,10,15,,35.5,512(-6),新潟,104,中14週,Y,,3,スニッツェル,Hurricane Sky,
5,4,ロジカルワーズ B,牡4,嶋田,美浦・大竹,差し,15.8,6,7,3歳以上2勝クラス,33.8,506(+6),京都,56,中7週,Y,,3,New Approach,Dubawi,
6,5,ベルウッドブラボー B,牡6,柴田大,美浦・和田雄,先行,138.1,11,11,4歳以上2勝クラス,34.9,470(0),中山,34,中4週,Y,,3,シルバーステート,ヨハネスブルグ,
7,5,マテンロウボンド,牡6,戸崎圭,栗東・野中,差し,7.3,3,5,,33.8,500(-4),京都,48,中6週,Y,,3,キズナ,キングカメハメハ,
8,6,メタルスピード,牡5,津村,美浦・斎藤誠,,9.3,4,7,4歳以上2勝クラス,36.2,522(+4),中京,13,中1週,Y,,3,シルバーステート,Shamardal,
9,6,ネバレチュゴー,牡5,江田照,美浦・西田,先行,192.6,13,15,3歳以上2勝クラス,39.1,536(+8),中山,56,中7週,Y,,3,アメリカンペイトリオット,プリサイスエンド,
10,7,ルージュスエルテ,牝4,ルメー,美浦・国枝,逃げ,1.8,1,2,3歳以上2勝クラス,33.1,486(+16),東京,97,中13週,Y,,3,ハーツクライ,Storm Cat,
11,7,アスクドリームモア,牡5,キング,栗東・藤原,差し,18.4,7,5,4歳以上2勝クラス,35.2,524(-4),中京,13,中1週,Y,,3,キズナ,サクラバクシンオー,
12,8,ニコラウス,牡4,横山和,美浦・上原佑,差し,6.3,2,5,3歳以上2勝クラス,33.6,458(+18),東京,97,中13週,Y,,3,リアルスティール,Sageburg,
13,8,エリーズダイヤ,牝5,三浦,美浦・戸田,差し,32.5,9,6,4歳以上2勝クラス,34.4,482(0),中山,28,中3週,Y,,3,ハーツクライ,フレンチデピュティ,
