着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,グラウンドビート,牡3,55.0,ルメー,1:36.3,,1,1.6,36.2,美浦田村,486(+4)
2,1,1,スタンリーテソーロ,牡3,55.0,戸崎圭,1:36.5,1.1/2,2,4.2,36.9,美浦稲垣,420(-4)
3,5,9,ショウナンカブト,牡4,58.0,菅原明,1:36.7,1,3,7.2,36.1,美浦戸田,540(-4)
4,4,7,マンノステータス,牡4,58.0,吉田豊,1:36.8,1,4,14.2,37.0,美浦小野,524(-2)
5,3,4,アッチャゴーラ,牡4,58.0,小崎,1:36.8,アタマ,5,21.8,36.7,栗東村山,496(0)
6,6,10,ショウナンガロ,牡4,58.0,津村,1:37.1,1.1/2,10,64.1,37.4,美浦武市,502(0)
7,5,8,ジューンポンポン,牝5,56.0,田辺,1:37.3,1.1/4,9,56.7,37.0,美浦和田勇,488(0)
8,4,6,パンテレリア,牡5,58.0,伊藤,1:37.3,アタマ,8,48.7,37.5,美浦林,496(-6)
9,7,12,ララエフォール,牡5,58.0,柴田大,1:37.6,2,6,25.2,36.8,美浦和田雄,496(+8)
10,2,2,ヤマニンバンタジオ,セ10,58.0,菊沢,1:37.6,アタマ,14,178.0,36.8,美浦田島,552(-6)
11,8,15,リンクスルーファス,牝5,56.0,荻野極,1:37.6,ハナ,12,100.8,37.6,美浦手塚,512(+2)
12,7,13,ナンヨーヴィヨレ,牡6,58.0,丸田,1:37.7,クビ,11,67.4,37.1,美浦宗像,480(+16)
13,6,11,カフェカルマ,牡5,58.0,内田博,1:38.1,2.1/2,13,147.1,36.8,美浦古賀,540(-2)
14,3,5,フィフティシェビー,牡5,58.0,石川,1:38.6,3,15,183.3,37.2,美浦黒岩,512(0)
15,8,14,ロンズデーライト,牡6,58.0,オシェ,1:39.1,3,7,34.0,39.7,栗東高橋一,510(-6)
