コーナー,通過順
1コーナー,
2コーナー,"4(6,9)(3,8)5,10,1(2,7)"
3コーナー,"4,6,9(3,5,8)(1,2,10,7)"
4コーナー,"4(6,9)(3,5,8)(1,2,10,7)"
