着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ハピネスアゲン,牝5,56.0,佐々木,1:07.9,,7,17.8,34.0,美浦萱野,460(-2)
2,4,6,レザンノワール,牡3,56.0,永野,1:08.0,1,5,13.1,34.0,美浦伊藤圭,460(-2)
3,4,5,ディアドコス,牡4,58.0,三浦,1:08.1,アタマ,2,2.8,34.8,栗東羽月,494(-6)
4,5,8,イサチルシーサイド,牡3,56.0,木幡初,1:08.2,1,4,9.4,34.5,美浦竹内,472(+2)
5,3,4,ベルウッドブラボー,牡5,58.0,柴田大,1:08.3,クビ,11,68.3,34.1,美浦和田雄,464(+2)
6,3,3,ザアトム,牡5,58.0,丹内,1:08.3,クビ,12,103.1,35.1,美浦田島,504(+2)
7,6,9,スマートルシーダ,牡6,58.0,松岡,1:08.5,1.1/4,13,112.5,34.1,栗東音無,456(-4)
8,5,7,カジュフェイス,牡5,58.0,原,1:08.6,クビ,9,34.9,35.7,栗東森田,500(+6)
9,7,11,ディオアステリア,牝5,56.0,横山和,1:08.7,1/2,3,9.0,34.4,美浦小野,490(-4)
10,1,1,ステイトダイアデム,牝5,56.0,戸崎圭,1:08.7,アタマ,1,2.6,35.3,美浦和田郎,474(+2)
11,6,10,アラクレ,牝5,56.0,杉原,1:08.7,アタマ,14,118.6,35.0,美浦清水英,466(+4)
12,8,14,アップストローク,セ5,58.0,大野,1:08.7,ハナ,6,17.5,34.1,美浦杉浦,458(+4)
13,8,13,テセラリアン,牝3,54.0,菅原明,1:08.8,アタマ,8,30.4,34.7,美浦鈴木慎,438(+6)
14,7,12,タイセイフェスタ,牡3,56.0,ティー,1:10.7,大,10,51.6,36.3,美浦森一,476(-10)
