券種,組み合わせ,配当,人気
単勝,5,10650,12
複勝,5,1500,10
複勝,4,150,2
複勝,14,220,3
枠連,3-4,5440,17
馬連,4-5,16130,33
ワイド,4-5,3860,32
ワイド,5-14,9210,51
ワイド,4-14,520,4
馬単,5-4,44900,83
3連複,4-5-14,29980,77
3連単,5-4-14,317600,602
