馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,オーロイプラータ B,牡3,鮫島駿,栗東・宮本,追込,6.9,5,1,,36.6,544(+10),東京,36,中4週,Y,,2,リアルインパクト,シングスピール,
2,1,コルテジア,牡6,松山,栗東・鈴木孝,先行,113.7,14,11,,38.0,476(+8),阪神,168,中23週,Y,,3,シンボリクリスエス,ジャングルポケット,
3,2,エマージングロール,牡5,藤岡康,栗東・橋口,先行,306.5,16,12,,37.3,514(+12),小倉,106,中14週,Y,,3,ネオユニヴァース,ワイルドラッシュ,
4,2,ウェルカムニュース B,牡4,北村友,栗東・池江,先行,16.6,8,10,,38.2,502(+18),小倉,106,中14週,Y,,3,サトノアラジン,フレンチデピュティ,
5,3,キタノリューオー,牡5,松若,美浦・萱野,差し,15.5,7,3,,37.7,470(0),京都,43,中5週,Y,,3,ジョーカプチーノ,ブライアンズタイム,
6,3,クリノドラゴン,牡5,,栗東・大橋,差し,34.7,10,6,,40.0,496(+8),大井,23,中2週,,,2,アスカクリチャン,ロージズインメイ,
7,4,バーデンヴァイラー,牡5,西村淳,栗東・斉藤崇,差し,13.4,6,4,,38.3,512(+3),盛岡,132,中18週,,,1,ドゥラメンテ,フレンチデピュティ,
8,4,ハイエンド,牡4,坂井,栗東・清水久,差し,80.7,12,7,,37.0,542(+16),東京,162,中22週,Y,,3,ブラックタイド,サクラバクシンオー,
9,5,ビヨンドザファザー B,牡4,団野,栗東・藤岡,差し,6.8,4,8,,36.7,514(+2),小倉,106,中14週,Y,,3,Curlin,Galileo,
10,5,メイショウユズルハ B,牡4,岩田康,栗東・岡田,差し,19.3,9,11,,37.1,496(-2),函館,141,中19週,Y,,3,ディスクリートキャット,スペシャルウィーク,
11,6,サクラアリュール,牡8,中井,栗東・村山,差し,69.3,11,8,,36.7,488(+6),東京,35,中4週,Y,,3,ゴールドアリュール,Gulch,
12,6,マリオマッハー B,セ6,国分恭,栗東・安達,差し,205.3,15,13,,38.1,456(+8),阪神,168,中23週,Y,,3,ゴールドシップ,オペラハウス,
13,7,プリティーチャンス B,牝6,浜中,栗東・野中,差し,100.3,13,4,,42.0,480(+8),門別,101,中13週,,,2,シンボリクリスエス,サンデーサイレンス,
14,7,ペプチドナイル B,牡5,富田,栗東・武英,,5.5,2,4,,38.0,534(+4),京都,21,中2週,Y,,3,キングカメハメハ,マンハッタンカフェ,
15,8,レッドファーロ,牡4,横山典,栗東・松永幹,差し,6.0,3,3,,36.5,510(-2),東京,162,中22週,Y,,3,ハーツクライ,Orpen,
16,8,テーオーリカード B,牡3,岩田望,栗東・高柳大,,3.5,1,1,,37.4,490(+2),京都,42,中5週,Y,,2,パイロ,ネオユニヴァース,
