着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,エセルフリーダ,牝4,56.0,武藤,1:59.5,,1,2.6,35.7,美浦武藤,468(-10)
2,5,7,ブラックヴァール,牝5,56.0,横山和,1:59.8,1.1/2,7,27.0,36.2,美浦菊川,466(+10)
3,6,9,テーオーダグラス,牡4,58.0,佐々木,2:00.1,1.1/2,5,11.4,36.2,栗東須貝,488(+4)
4,7,11,エコロレイズ,牡4,58.0,菊沢,2:00.1,クビ,3,4.4,35.9,美浦岩戸,502(-2)
5,6,8,ピンキープロミス,牡5,58.0,木幡巧,2:00.2,3/4,12,97.0,36.3,美浦畠山,492(+2)
6,8,13,ロゼル,牡5,58.0,田辺,2:00.2,ハナ,11,91.9,36.7,美浦大和田,492(-2)
7,4,4,モンタナアゲート,牡6,58.0,北村宏,2:00.5,1.1/2,8,63.8,36.6,美浦和田郎,540(-2)
8,1,1,マイネルトルファン,牡6,58.0,柴田大,2:00.5,ハナ,9,69.7,36.5,美浦粕谷,508(0)
9,4,5,マイネルフランツ,牡4,58.0,横山武,2:01.0,3,2,3.7,37.3,美浦和田郎,480(-8)
10,5,6,イルチルコ,牝6,56.0,戸崎圭,2:01.1,3/4,4,7.7,37.0,美浦田村,494(-2)
11,8,12,オウケンボルト,牡6,58.0,津村,2:02.2,7,6,20.6,38.5,美浦土田,454(+4)
12,7,10,マーシャルポイント,牡4,58.0,石川,2:02.3,クビ,10,73.0,37.9,美浦矢嶋,478(-2)
13,3,3,バックスクリーン,セ6,58.0,内田博,2:03.3,6,13,163.3,38.6,栗東緒方,504(-4)
