馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブラックジェダイト,牡4,佐々木,美浦・大竹,先行,3.8,2,1,4歳以上1勝クラス,34.5,470(0),中山,41,中5週,Y,,3,キタサンブラック,Monsun,
2,1,モズトキキ,牝5,秋山稔,栗東・平田,差し,155.4,12,10,,33.8,538(0),福島,28,中3週,Y,,3,グランプリボス,Congrats,
3,2,バンブルビー,牡4,津村,美浦・浅利,差し,23.9,7,3,,34.0,468(+8),福島,42,中5週,Y,,3,ウインブライト,タイキシャトル,
4,2,ホウオウブースター,牡4,,美浦・高柳瑞,先行,122.1,11,5,,34.3,442(0),福島,42,中5週,Y,,3,ブリックスアンドモルタル,ダイワメジャー,
5,3,チムグクル,牡4,ルメー,栗東・福永,差し,3.2,1,3,,33.9,446(-4),阪神,56,中7週,Y,,3,ラブリーデイ,ディープインパクト,
6,3,ナファロア,セ5,石橋脩,美浦・菊沢,追込,99.7,10,8,4歳以上2勝クラス,33.4,452(-2),東京,13,中1週,Y,,3,イスラボニータ,Reliable Man,
7,4,ソレントフレイバー,牡7,荻野極,美浦・久保田,差し,85.7,9,6,,33.4,494(-2),福島,28,中3週,Y,,3,キタサンブラック,Le Havre,
8,4,パワースナッチ,牡4,レーン,美浦・武市,先行,4.8,3,3,4歳以上2勝クラス,34.9,454(+4),中山,48,中6週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
9,5,サクセスカラー,牝5,田辺,美浦・久保田,差し,8.5,6,3,4歳以上2勝クラス,32.7,488(-2),東京,27,中3週,Y,,3,ロジャーバローズ,Frankel,
10,5,バロン B,牝5,木幡巧,美浦・手塚久,差し,183.1,14,10,4歳以上2勝クラス,36.5,496(+6),中山,42,中5週,Y,,3,ロードカナロア,Tapit,
11,6,ツーネサーン,牡5,横山武,栗東・矢作,先行,8.4,5,2,4歳以上2勝クラス,33.9,510(-4),東京,13,中1週,Y,,3,Frankel,Fast Company,
12,6,キョウエイボニータ,牝4,松岡,美浦・伊藤伸,先行,58.8,8,7,4歳以上2勝クラス,34.5,464(-6),東京,13,中1週,Y,,3,イスラボニータ,ハービンジャー,
13,7,ラブディーヴァ,牝5,江田照,美浦・田中勝,差し,184.3,15,10,,33.6,452(0),中山,35,中4週,Y,,3,ダイワメジャー,Dylan Thomas,
14,7,シャイフ,牡4,横山典,栗東・安田,,7.6,4,1,,33.9,488(-8),福島,34,中4週,Y,,3,ミッキーアイル,Monsun,
15,8,ペイドラロワール,牡4,北村宏,栗東・清水久,差し,309.4,16,11,,33.6,460(-12),京都,20,中2週,Y,,3,ダイワメジャー,キングカメハメハ,
16,8,フミサウンド,牡6,吉田豊,美浦・鹿戸,差し,179.9,13,14,,33.6,456(-4),福島,28,中3週,Y,,3,ジャスタウェイ,Redoute's Choice,
