着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,アイウィル,牡5,56.0,北村友,1:44.4,,1,4.1,37.1,美浦高木,516(0)
2,4,5,ゲキザル,牡7,55.0,小林脩,1:44.6,1,6,11.9,37.4,美浦青木,474(0)
3,5,7,セボンサデッセ,牡4,56.0,菱田,1:44.8,1,2,4.2,37.7,栗東橋口,502(+10)
4,5,8,トルショー,牡4,54.0,黛,1:44.9,1,11,20.2,38.1,美浦伊藤圭,456(0)
5,1,1,プロミシングスター,牡5,54.0,横山琉,1:45.2,1.1/2,4,9.4,38.0,栗東高橋忠,458(+6)
6,4,6,レーウィン,セ5,55.0,長浜,1:45.7,3,10,17.6,38.0,美浦平岩,504(-6)
7,8,13,ロードブレイズ,牡5,55.0,横山和,1:46.1,2,7,14.5,37.3,美浦稲垣,508(+4)
8,7,12,アスクケンタッキー,牡3,53.0,小沢,1:46.4,2,9,17.2,39.7,栗東藤原,470(-4)
9,6,9,キュールエフウジン,牡7,53.0,斎藤,1:46.7,2,14,143.2,38.6,栗東中尾,496(-10)
10,2,2,マンオブザマッチ,牡4,56.0,舟山,1:46.9,1,5,11.5,40.0,栗東高橋忠,494(+4)
11,3,4,ノーブルスカイ,牡5,54.0,吉田隼,1:47.2,2,13,29.3,39.5,栗東高柳大,482(-10)
12,6,10,モズカトレア,牝4,52.0,小林美,1:48.4,7,8,16.4,41.8,栗東井上,484(-2)
13,3,3,キャットテイル,牝4,53.0,横山武,1:52.2,大,3,8.5,45.3,栗東野中,424(+8)
中止,8,14,スマートカイロス,牡4,55.0,古川奈,,,12,20.6,,栗東矢作,514(+4)
