券種,組み合わせ,配当,人気
単勝,4,130,1
複勝,4,110,1
複勝,12,180,3
複勝,13,120,2
枠連,4-8,220,1
馬連,4-12,860,3
ワイド,4-12,270,2
ワイド,4-13,160,1
ワイド,12-13,490,7
馬単,4-12,940,2
3連複,4-12-13,1040,1
3連単,4-12-13,3960,8
