馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ライヒスアドラー,牡3,佐々木,美浦・上原佑,差し,11.7,5,3,,33.8,514(+4),中山,42,中5週,Y,,3,シスキン,ハーツクライ,
2,1,マテンロウゲイル,牡3,横山和,栗東・野中,差し,42.8,12,10,,33.8,496(+2),中山,42,中5週,Y,,3,エピファネイア,Candy Ride,
3,2,ケントン,牡3,丹内,美浦・田島,,304.7,18,10,,36.0,496(+2),東京,36,中4週,Y,,3,リアルスティール,ディープスカイ,
4,2,アルトラムス,牡3,横山武,栗東・野中,差し,249.9,16,18,,35.8,474(+6),中山,42,中5週,Y,,3,イスラボニータ,スクリーンヒーロー,
5,3,バステール,牡3,川田,栗東・斉藤崇,差し,34.0,11,11,,33.6,464(+4),中山,42,中5週,Y,,3,キタサンブラック,アルデバランII,
6,3,コンジェスタス,牡3,西村淳,栗東・高野,先行,13.2,6,1,,35.3,508(-10),京都,22,中2週,Y,,3,コントレイル,Alamosa,
7,4,メイショウハチコウ,牡3,ディー,栗東・牧浦,先行,74.4,13,1,,33.8,512(+2),東京,28,中3週,Y,,3,ロジャーバローズ,アグネスデジタル,
8,4,ショウナンガルフ,牡3,浜中,栗東・須貝,差し,281.8,17,9,,34.3,486(+6),京都,110,中15週,Y,,3,ハービンジャー,ハーツクライ,
9,5,アウダーシア,牡3,レーン,美浦・手塚久,差し,16.1,7,1,,34.0,500(0),中山,77,中10週,Y,,3,キズナ,ルーラーシップ,
10,5,ジャスティンビスタ,牡3,坂井,栗東・吉岡,差し,89.2,14,8,,34.6,526(+10),中山,155,中21週,Y,,3,サートゥルナーリア,ディープインパクト,
11,6,リアライズシリウス,牡3,津村,美浦・手塚久,,5.7,2,2,,34.4,528(0),中山,42,中5週,Y,,3,ポエティックフレア,ステイゴールド,
12,6,アスクエジンバラ,牡3,岩田康,栗東・福永,差し,22.3,9,4,,34.2,466(+8),中山,42,中5週,Y,,3,リオンディーズ,マンハッタンカフェ,
13,7,パントルナイーフ,牡3,ルメー,美浦・木村,差し,9.1,4,14,,34.5,514(+4),中山,42,中5週,Y,,3,キズナ,マクフィ,
14,7,ゴーイントゥスカイ,牡3,武豊,美浦・上原佑,差し,6.6,3,1,,33.4,498(-6),東京,36,中4週,Y,,3,コントレイル,Tapit,
15,7,フォルテアンジェロ,牡3,荻野極,美浦・上原佑,差し,18.9,8,5,,33.4,448(-2),中山,42,中5週,Y,,3,フィエールマン,Dark Angel,
16,8,グリーンエナジー,牡3,戸崎圭,美浦・上原佑,差し,25.4,10,7,,33.6,482(-8),中山,42,中5週,Y,,3,スワーヴリチャード,シングスピール,
17,8,ロブチェン,牡3,松山,栗東・杉山晴,,2.7,1,1,,34.2,522(+2),中山,42,中5週,Y,,3,ワールドプレミア,Giant's Causeway,
18,8,エムズビギン,牡3,ゴンサ,栗東・友道,差し,188.7,15,7,,35.8,508(0),京都,22,中2週,Y,,3,キタサンブラック,Galileo,
