券種,組み合わせ,配当,人気
単勝,7,450,2
複勝,7,190,2
複勝,15,320,5
複勝,16,320,6
枠連,4-8,720,3
馬連,7-15,2960,12
ワイド,7-15,1130,13
ワイド,7-16,900,5
ワイド,15-16,1530,20
馬単,7-15,4740,19
3連複,7-15-16,6630,18
3連単,7-15-16,38360,111
