馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ニシノコニャック B,牡6,田辺,美浦・伊藤大,差し,18.0,7,10,,31.9,452(+2),新潟,14,中1週,Y,,3,ディスクリートキャット,マンハッタンカフェ,
2,2,テイエムタリスマ,牡4,杉原,栗東・高橋一,先行,13.1,6,1,,36.0,474(+6),函館,35,中4週,Y,,3,タリスマニック,オルフェーヴル,
3,3,メイショウカゼマチ,牡5,川須,栗東・角田,逃げ,29.5,9,13,,36.8,462(+12),新潟,98,中13週,Y,,3,ミッキーアイル,メイショウボーラー,
4,4,カフジテトラゴン B,牝6,高倉,栗東・武英,,3.9,2,12,,32.6,460(-4),新潟,14,中1週,Y,,3,キズナ,Dalakhani,
5,5,ハンベルジャイト,牝5,石川,栗東・大久保,先行,33.7,10,3,,36.2,494(+12),小倉,36,中4週,Y,,3,ジャスタウェイ,クロフネ,
6,6,スコーピオン,牡4,武藤,美浦・武藤,先行,7.9,3,13,,31.8,480(+2),新潟,14,中1週,Y,,3,ビッグアーサー,スウェプトオーヴァーボード,
7,6,カンパニョーラ,牝6,吉田豊,美浦・伊坂,差し,20.6,8,13,,36.3,470(+8),阪神,63,中8週,Y,,3,ジャスタウェイ,Lizard Island,
8,7,アシャカタカ,牡5,津村,美浦・鈴木伸,逃げ,11.7,4,13,,36.8,474(+2),福島,43,中5週,Y,,3,ファインニードル,ハーツクライ,
9,7,エコロレジーナ,牝5,菊沢,美浦・菊沢,差し,2.2,1,2,,34.7,500(0),函館,56,中7週,Y,,3,アメリカンペイトリオット,オルフェーヴル,
10,8,タツダイヤモンド,牡5,江田照,美浦・的場,差し,47.4,11,16,,33.7,470(-6),阪神,148,中20週,Y,,3,サトノダイヤモンド,サクラプレジデント,
11,8,コナブラック,牡6,内田博,栗東・清水久,先行,12.8,5,6,,33.5,528(+6),新潟,99,中13週,Y,,3,キタサンブラック,キングカメハメハ,
