コーナー,通過順
1コーナー,"2=3-12=9-1-4,6,5,11,10-8,7"
2コーナー,"2=3-12-9-1-4,6,5,11,10-(7,8)"
3コーナー,"2=3=12-9,1,4,6,5,11,10,8,7"
4コーナー,"2=3-9-1(12,4,6)(5,11)(10,8)-7"
