着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ラリュエル,牝5,56.0,北村友,1:33.1,,12,51.2,34.4,栗東矢作,422(-8)
2,6,12,ビヨンドザヴァレー,牝4,56.0,松山,1:33.3,1,4,14.1,34.2,栗東橋口,470(+6)
3,6,11,カナテープ,牝5,56.0,藤岡康,1:33.4,1/2,2,3.6,33.8,美浦堀,466(+6)
4,8,15,マラキナイア,牝4,56.0,川田,1:33.6,1.1/4,1,2.6,33.8,栗東吉岡,442(0)
5,4,8,アルジーヌ,牝4,56.0,角田和,1:33.7,1/2,6,17.8,33.4,栗東中内田,438(-12)
6,7,13,ソレイユヴィータ,牝4,56.0,西村淳,1:33.7,クビ,10,40.5,34.2,栗東杉山晴,458(0)
7,1,1,ミシシッピテソーロ,牝4,56.0,角田河,1:33.8,1/2,8,35.9,33.7,美浦畠山,436(-4)
8,2,4,エピプランセス,牝5,56.0,斎藤,1:34.0,1.1/4,9,38.4,33.9,栗東池添,450(+8)
9,5,9,ペイシャフラワー,牝4,56.0,永島,1:34.1,1/2,14,80.1,34.2,栗東高橋康,464(-4)
10,1,2,サンカルパ,牝5,56.0,三浦,1:34.1,ハナ,11,41.0,33.7,美浦田中博,496(+2)
11,2,3,シャイニングフジ,牝6,56.0,富田,1:34.2,1/2,13,52.4,33.5,栗東笹田,490(-8)
12,4,7,カーペンタリア,牝5,56.0,北村宏,1:34.2,クビ,7,20.5,33.3,美浦木村,496(-6)
13,5,10,ホウオウラスカーズ,牝6,56.0,吉田隼,1:34.4,1,5,17.8,33.4,美浦高木,454(-2)
14,3,6,メイショウベッピン,牝7,56.0,団野,1:34.5,1/2,16,329.9,34.1,栗東荒川,484(-4)
15,7,14,セーヌドゥレーヴ,牝4,56.0,横山武,1:34.6,3/4,3,4.8,33.9,栗東吉岡,466(0)
16,3,5,ダルエスサラーム,牝4,56.0,幸,1:34.9,2,15,94.1,34.0,栗東高野,462(+8)
