コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*9,12)16,6(1,3,17)(4,7,5)15(11,13)18(8,14)(2,10)"
4コーナー,"(*9,12)(6,16)(1,3,17)(4,7,5)(11,15)(8,13,18)(14,2,10)"
