着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ペアポルックス,牡3,56.0,岩田康,1:07.2,,1,4.5,33.5,栗東梅田,478(+4)
2,2,3,ナナオ,牝3,55.0,津村,1:07.3,3/4,5,7.2,33.2,栗東小栗,436(-14)
3,4,7,ウインモナーク,牡5,57.0,松岡,1:07.5,1.1/4,3,5.4,33.6,美浦奥平,498(-2)
4,1,1,ミルトクレイモー,牡4,57.0,丹内,1:07.6,1/2,8,18.2,33.2,栗東中村,514(-4)
5,3,6,ミッキーハーモニー,牝5,55.0,大野,1:07.7,3/4,12,48.6,32.7,美浦萩原,464(+2)
6,7,14,スズハローム,牡4,58.0,鮫島駿,1:07.8,クビ,4,6.1,33.5,栗東牧田,452(-2)
7,2,4,アネゴハダ,牝5,55.0,角田和,1:07.8,クビ,11,30.9,33.8,栗東佐々木,452(-24)
8,1,2,サウザンサニー,牡4,57.0,マーカ,1:07.9,1/2,2,5.1,33.2,美浦岩戸,518(-2)
9,5,10,キミワクイーン,牝5,57.0,田辺,1:08.1,1.1/2,7,16.6,34.1,美浦奥村武,452(+6)
10,4,8,ブーケファロス,牡4,57.0,杉原,1:08.3,1.1/4,13,83.5,33.8,美浦清水英,450(+4)
11,3,5,エエヤン,牡4,59.0,菅原明,1:08.3,アタマ,6,14.0,34.1,美浦伊藤大,490(+4)
12,6,11,マスクオールウィン,牝3,54.0,木幡巧,1:08.4,クビ,10,27.2,33.7,美浦牧,502(-2)
13,8,16,サンライズオネスト,牡7,58.0,吉田豊,1:08.5,1/2,14,105.6,33.5,栗東河内,464(-8)
14,6,12,テーオーシリウス,牡6,58.0,城戸,1:08.7,1,15,185.7,34.1,栗東奥村豊,462(-6)
15,8,15,ヴィズサクセス,牡7,58.0,内田博,1:08.7,クビ,16,362.9,34.7,美浦奥村武,494(+4)
16,7,13,ティニア,牡4,57.0,ビュイ,1:08.8,クビ,9,21.5,34.0,栗東池江,508(+6)
