券種,組み合わせ,配当,人気
単勝,5,370,2
複勝,5,140,3
複勝,7,190,4
複勝,6,150,2
枠連,5-7,1290,6
馬連,5-7,1180,5
ワイド,5-7,420,5
ワイド,5-6,280,2
ワイド,6-7,470,7
馬単,5-7,1930,8
3連複,5-6-7,1450,5
3連単,5-7-6,6950,23
