券種,組み合わせ,配当,人気
単勝,6,540,2
複勝,6,180,2
複勝,2,410,9
複勝,9,170,1
枠連,2-4,2870,14
馬連,2-6,4690,22
ワイド,2-6,1190,16
ワイド,6-9,300,1
ワイド,2-9,980,13
馬単,6-2,9380,47
3連複,2-6-9,4060,9
3連単,6-2-9,30830,91
