券種,組み合わせ,配当,人気
単勝,16,220,1
複勝,16,140,1
複勝,12,240,4
複勝,17,280,5
枠連,6-8,420,1
馬連,12-16,1530,5
ワイド,12-16,700,5
ワイド,16-17,560,3
ワイド,12-17,1670,16
馬単,16-12,2110,5
3連複,12-16-17,5460,10
3連単,16-12-17,20450,36
