コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*6,14)-(4,7)(3,13)(12,11,15)8(2,9)1,10-5"
4コーナー,"(*6,14)-(4,7)(12,3,13)11,15,8(2,9)-1(5,10)"
