着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,ウインエーデル,牝4,56.0,モレイ,1:46.0,,3,5.3,33.7,栗東吉田,450(+6)
2,2,2,ロジシルバー,牝4,56.0,北村宏,1:46.1,3/4,4,13.9,34.0,美浦宮田,492(0)
3,7,9,ビターグラッセ,牝4,56.0,横山武,1:46.1,ハナ,11,42.7,33.4,美浦栗田,506(+4)
4,5,6,ハイエスティーム,牝5,56.0,田辺,1:46.2,1/2,8,24.2,34.3,美浦金成,450(+2)
5,6,7,ソバナ,牝5,56.0,横山和,1:46.3,クビ,5,17.3,34.3,美浦斎藤誠,468(0)
5,8,12,イトカワサクラ,牝4,56.0,鮫島駿,1:46.3,クビ,6,20.1,33.4,栗東牧田,448(-2)
7,7,10,アンリーロード,牝4,56.0,戸崎圭,1:46.3,アタマ,1,2.7,33.9,栗東茶木,476(+4)
8,8,11,ニシノコウフク,牝4,56.0,永野,1:46.4,1/2,10,36.5,33.5,美浦伊藤大,470(+6)
9,3,3,ルージュカルミア,牝5,56.0,ルメー,1:46.6,1.1/2,2,2.8,34.1,美浦木村,410(-4)
10,4,4,コスモシャングリラ,牝4,56.0,オシェ,1:46.7,1/2,9,33.8,34.0,美浦水野,440(-4)
11,5,5,ウィズグレイス,牝5,56.0,松山,1:46.9,1.1/4,7,23.6,34.8,美浦国枝,470(+4)
12,1,1,オメガオリーブ,牝5,56.0,菅原明,1:46.9,クビ,12,180.2,34.5,美浦大和田,406(+2)
