券種,組み合わせ,配当,人気
単勝,2,300,2
複勝,2,180,2
複勝,7,250,4
馬連,2-7,970,5
ワイド,2-7,390,5
ワイド,2-4,370,4
ワイド,4-7,420,7
馬単,2-7,1490,6
3連複,2-4-7,1290,5
3連単,2-7-4,5520,18
