馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リレーションシップ,牡8,小牧加,栗東・斉藤崇,差し,6.0,3,7,,13.1,522(+6),新潟,63,中8週,Y,,3,ルーラーシップ,ハーツクライ,,
2,2,ジーククローネ,セ5,草野,美浦・宮田,,3.1,2,1,障害4歳以上未勝利,13.3,446(-4),新潟,62,中8週,Y,,3,サトノクラウン,サンデーサイレンス,,
3,3,ブラビオ,牡7,森一,栗東・緒方,先行,12.5,5,5,,13.5,476(+12),小倉,350,中49週,Y,Y,3,ルーラーシップ,ホワイトマズル,,
4,4,テンメジャーガール,牝6,難波,栗東・高柳大,先行,12.7,6,8,,13.7,512(+8),中山,84,中11週,Y,,3,ダイワメジャー,クロフネ,,
5,5,ニシノパプルブリリ,牝5,,美浦・加藤和,先行,38.7,9,9,,13.7,490(+8),阪神,14,中1週,Y,,3,ディープブリランテ,アドマイヤオーラ,,
6,6,メイショウコホク,セ8,黒岩,栗東・笹田,先行,111.3,10,8,,13.9,480(-22),京都,34,中4週,Y,,3,ダイワメジャー,Kris S.,,
7,7,テイエムエメラルド,牝7,小野寺,栗東・小椋,差し,12.2,4,13,,13.3,460(-10),新潟,63,中8週,Y,,3,ロードカナロア,ダンスインザダーク,,
8,7,モントライゼ,牡7,高田,栗東・松永幹,先行,2.5,1,3,,13.3,522(-4),新潟,56,中7週,Y,,3,ダイワメジャー,Nayef,,
9,8,シャンドゥレール,セ5,上野,美浦・国枝,先行,23.9,8,9,,13.6,494(-6),新潟,42,中5週,Y,,3,エピファネイア,Quality Road,,
10,8,エターナリー,牡8,石神深,美浦・池上,先行,19.7,7,11,,13.6,472(+4),新潟,42,中5週,Y,,3,ゴールドアリュール,Tamayuz,,
