馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヒラボクミニー,牝3,田辺,美浦・村田,先行,19.5,7,1,3歳新馬,34.4,466(+10),中山,63,中8週,Y,,1,ミッキーアイル,アグネスデジタル,
2,2,カンティアーモ,牝3,ルメー,美浦・木村,先行,3.3,1,6,,34.8,496(+14),京都,126,中17週,Y,,2,エピファネイア,アドマイヤベガ,
3,3,スティックバイミー B,牝3,菅原明,美浦・伊藤大,先行,95.3,12,13,,37.9,446(-12),中山,20,中2週,Y,,2,ルーラーシップ,ディープインパクト,
4,4,テリオスサラ,牝3,石橋脩,美浦・高柳瑞,先行,9.6,5,7,,34.9,474(+2),東京,35,中4週,Y,,3,ロジャーバローズ,Shamardal,
5,5,ミアネーロ,牝3,津村,美浦・林,先行,3.7,2,5,,34.2,472(-6),中山,63,中8週,Y,,2,ドゥラメンテ,Pulpit,
6,5,カニキュル,牝3,戸崎圭,美浦・菊沢,差し,5.4,3,1,2歳未勝利,34.1,500(+4),東京,118,中16週,Y,,2,エピファネイア,ゼンノロブロイ,
7,6,マルコタージュ,牝3,杉原,美浦・小島,先行,32.2,10,1,3歳新馬,33.9,452(0),東京,48,中6週,Y,,1,ドゥラメンテ,フレンチデピュティ,
8,6,エルフストラック,牝3,石川,栗東・中村,差し,32.0,9,2,,36.2,474(-4),中山,20,中2週,Y,,3,カリフォルニアクローム,ダイワメジャー,
9,7,ホーエリート,牝3,,美浦・田島,先行,24.8,8,7,,34.0,460(-8),東京,28,中3週,Y,,3,ルーラーシップ,ステイゴールド,
10,7,ラビットアイ,牝3,横山典,栗東・鈴木孝,,6.9,4,4,,33.6,474(-2),京都,28,中3週,Y,,3,エピファネイア,New Approach,
11,8,テリオスルル,牝3,松岡,美浦・田島,先行,56.5,11,7,,36.5,460(-2),中山,20,中2週,Y,,3,アルアイン,Medaglia d'Oro,
12,8,フォーザボーイズ,牝3,横山和,美浦・加藤征,差し,14.3,6,2,3歳1勝クラス,35.0,422(-4),中山,21,中2週,Y,,3,エピファネイア,ハービンジャー,
