馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,グラヴィス,牡3,坂井,栗東・矢作,先行,10.4,6,7,,33.6,502(-6),東京,15,中1週,Y,,3,ハーツクライ,Storm Cat,,
2,2,パシフィックハイ,牝3,川田,栗東・杉山佳,先行,9.3,5,4,3歳1勝クラス,34.6,448(-6),京都,15,中1週,Y,,3,キタサンブラック,ヴィクトワールピサ,,
3,3,リメリック,牡3,オシェ,美浦・宗像,差し,28.0,7,2,3歳1勝クラス,34.1,452(-2),東京,22,中2週,Y,,3,ダノンバラード,オペラハウス,,
4,4,ドリーミングアップ,牡3,吉田豊,美浦・高橋文,差し,6.1,2,5,,34.6,460(0),中山,43,中5週,Y,,3,エピファネイア,ディープインパクト,,
5,5,レガーロデルシエロ,牡3,ルメー,美浦・栗田,先行,1.9,1,2,3歳1勝クラス,34.8,510(-8),中山,64,中8週,Y,,3,ロードカナロア,マンハッタンカフェ,,
6,6,ジャグアール,牡3,戸崎圭,美浦・矢野,差し,6.8,3,1,3歳未勝利,34.8,452(+10),中山,77,中10週,Y,,3,ハービンジャー,ディープインパクト,,
7,6,スーパーバイザー,牡3,長浜,美浦・菊沢,,51.1,10,7,3歳1勝クラス,36.3,460(+2),中山,78,中10週,Y,,2,ルーラーシップ,ハーツクライ,,
8,7,ワイノナオミ,牝3,川又,栗東・畑端,差し,196.1,11,5,3歳1勝クラス,34.5,440(0),東京,22,中2週,Y,,2,ドレフォン,ゴールドアリュール,,
9,7,レッドセニョール,牡3,横山和,美浦・矢嶋,先行,41.1,8,1,3歳未勝利,37.1,474(-4),中山,42,中5週,Y,,3,リアルインパクト,Medaglia d'Oro,,
10,8,トラジェクトワール,牡3,松山,美浦・尾関,先行,9.1,4,10,,36.3,474(+4),阪神,57,中7週,Y,,3,モーリス,ヴィクトワールピサ,,
11,8,ジュントネフ,牡3,岩田望,栗東・清水久,先行,41.3,9,3,3歳1勝クラス,34.3,506(-2),東京,22,中2週,Y,,3,モーリス,Cactus Ridge,,
