馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サラトガチップス,牡3,岩田望,栗東・新谷,,9.4,4,,,,436(0),,,,,,,レイデオロ,マンハッタンカフェ,,
2,2,ジャスティンダイス,牡3,ルメー,栗東・吉岡,,2.2,1,,,,512(0),,,,,,,シルバーステート,ダンスインザダーク,,
3,3,ケイティガイア,牝3,大久保,栗東・村山,,295.1,13,,,,432(0),,,,,,,シルバーステート,メイショウサムソン,,
4,4,パシフィックルート,牡3,池添,栗東・高野,,4.8,2,,,,566(0),,,,,,,ロードカナロア,ディープインパクト,,
5,4,バンデルアース,牝3,坂井,栗東・矢作,,11.1,5,,,,450(0),,,,,,,サトノダイヤモンド,Old Fashioned,,
6,5,メイショウマドロス,牡3,角田河,栗東・石橋,,22.0,8,,,,484(0),,,,,,,カリフォルニアクローム,マンハッタンカフェ,,
7,5,オランジェロ,牝3,松山,栗東・今野,,5.8,3,,,,468(0),,,,,,,ロードカナロア,Star Dabbler,,
8,6,ゴトク,牡3,和田竜,栗東・西村,,14.9,6,,,,460(0),,,,,,,イスラボニータ,ロードカナロア,,
9,6,ヤルヤン,牡3,Ａルメ,美浦・伊藤大,,19.0,7,,,,450(0),,,,,,,Almanzor,Dabirsim,,
10,7,ヴァイゼ,牝3,永島,栗東・中村,,72.9,10,,,,416(0),,,,,,,ハービンジャー,ステイゴールド,,
11,7,チェルビック,牝3,西村淳,栗東・池添,,29.4,9,,,,476(0),,,,,,,アルアイン,Grand Slam,,
12,8,アマントアスク,牝3,田口,栗東・河内,,109.3,11,,,,450(0),,,,,,,サンダースノー,シングスピール,,
13,8,クラウンファラデー,牡3,角田和,栗東・中竹,,216.6,12,,,,440(0),,,,,,,ホークビル,キングカメハメハ,,
