馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サトノトリニティ,牡2,Ｃデム,栗東・池江,差し,4.8,2,7,2歳新馬,35.5,488(0),京都,57,中7週,Y,,1,サトノダイヤモンド,El Corredor,,
2,2,シャドウクライ,牝2,北村友,栗東・杉山佳,差し,22.9,5,7,2歳新馬,34.3,452(-10),京都,56,中7週,Y,,1,アドマイヤマーズ,クロフネ,,
3,3,ソルトバーン,牝2,石神道,美浦・和田雄,差し,347.2,11,7,2歳未勝利,36.3,420(0),福島,22,中2週,Y,,3,ノーブルミッション,Mizzen Mast,,
4,4,タイドグラフ,牡2,佐々木,美浦・上原博,差し,7.2,3,3,2歳未勝利,34.2,472(-2),東京,49,中6週,Y,,2,ブラックタイド,Frankel,,
5,4,オーキッドワン,牡2,武藤,美浦・水野,差し,323.5,10,7,2歳未勝利,35.1,450(+8),東京,57,中7週,Y,,3,リオンディーズ,ゼンノロブロイ,,
6,5,アイムイン,牡2,ルメー,美浦・加藤征,差し,1.5,1,2,2歳新馬,33.5,432(+2),東京,21,中2週,Y,,1,シルバーステート,キングカメハメハ,,
7,5,ブランニューホーム,牡2,,美浦・深山,差し,248.6,9,16,2歳未勝利,36.2,452(+4),福島,15,中1週,Y,,3,フィエールマン,ストーミングホーム,,
8,6,ミサダメキメル,牡2,遠藤,美浦・高橋文,差し,463.6,13,7,2歳新馬,34.5,448(-6),東京,15,中1週,Y,,1,アメリカンペイトリオット,エピファネイア,,
9,6,ジェンブリッシュ,牡2,岩田康,美浦・加藤和,差し,245.1,8,9,2歳未勝利,35.3,484(-4),東京,21,中2週,Y,,2,タリスマニック,ディープインパクト,,
10,7,エオリアンリッジ,牡2,松山,美浦・尾関,,23.4,6,11,2歳未勝利,36.0,494(0),福島,15,中1週,Y,,2,アドマイヤマーズ,Dushyantor,,
11,7,アイアムコロンブス,牡2,丹内,美浦・奥平,追込,72.8,7,7,2歳新馬,34.5,468(-2),東京,28,中3週,Y,,1,スクリーンヒーロー,シンボリクリスエス,,
12,8,タイキヴィグルーズ,牡2,横山琉,美浦・大竹,追込,434.8,12,15,2歳新馬,37.1,444(+6),福島,15,中1週,Y,,1,ハービンジャー,オルフェーヴル,,
13,8,ファムクラジューズ,牝2,横山武,美浦・黒岩,差し,8.0,4,5,2歳未勝利,33.2,416(-2),東京,29,中3週,Y,,2,ベンバトル,ディープインパクト,,
